campaign_id,campaign_name,platform,date,impressions,clicks,cost,conversions,revenue,ctr,cpc,conversion_rate,roas,ad_type,audience_segment,device_type,region,bounce_rate,avg_session_duration,engagement_rate,ad_position
1316,Black Friday Deal,Google Ads,,37569,1648,470.9,200.0,2687.9,4.39,0.29,12.14,5.71,Display Ad,,Deskotp,Unknown,24.0,3m 40s,30.0,Bottom
1317,Black Friday Deal,Google Ads,2024/04/05,25877,1769,375.06,395.0,4605.34,6.84,0.21,22.33,12.28,Search Ad,unkown_segment,Desktop,Europe,45.0,,40.0,Bottom
1318,Unknown_campaign,Facebook Ads,2024-01-01,37380,3503,388.44,164.0,2789.4,9.37,0.11,4.68,7.18,Display Ad,New Users,Deskotp,Unknown,22.0,,43.0,
1319,Unknown_campaign,google_ads,"March 10, 2024",48609,1293,219.63,410.0,4725.25,2.66,0.17,31.71,21.51,search_add,unkown_segment,Mobl,,43.0,,50.0,Side
1320,!!!,,,32553,1832,297.81,242.0,4242.03,5.63,0.16,13.21,14.24,Display Ad,,Desktop,,40.0,,49.0,Side
1321,Summer Sale,Unknown,"March 10, 2024",35843,400,304.89,460.0,592.0,1.12,0.76,115.0,1.94,search_add,unkown_segment,Unknown,USA,37.0,2m 15s,45.0,Side
1322,Summer Sale,Facebook Ads,2024/04/05,25731,3018,333.61,201.0,3410.11,11.73,0.11,6.66,10.22,Video Ad,,,India,36.0,,54.0,
1323,!!!,FB ads,2024/04/05,12979,3339,378.81,449.0,2123.84,25.73,0.11,13.45,5.61,Display Ad,unkown_segment,,Europe,39.0,2m 15s,53.0,Bottom
1324,Black Friday Deal,,,34992,4081,67.95,247.0,1534.86,11.66,0.02,6.05,22.59,Video Ad,Returning Customers,Deskotp,Europe,31.0,3m 40s,45.0,NA
1325,Holiday Offer,google_ads,15-02-2024,10691,2985,381.67,302.0,1269.66,27.92,0.13,10.12,3.33,Search Ad,unkown_segment,Deskotp,USA,43.0,N/A,36.0,
1326,Summer Sale,FB ads,,18447,3443,79.32,142.0,1656.93,18.66,0.02,4.12,20.89,,New Users,Mobile,Europe,26.0,2m 15s,41.0,Side
1327,!!!,FB ads,,8911,1564,331.83,201.0,3699.69,17.55,0.21,12.85,11.15,Search Ad,unkown_segment,,,29.0,3m 40s,49.0,Top
1328,,,2024-01-01,18127,1866,429.46,299.0,4568.73,10.29,0.23,16.02,10.64,Search Ad,Returning Customers,Unknown,Unknown,48.0,,48.0,
1329,Summer Sale,Gogle Adz,15-02-2024,23421,4407,256.96,43.0,1890.13,18.82,0.06,0.98,7.36,Display Ad,unkown_segment,Mobile,USA,30.0,N/A,42.0,Bottom
1330,!!!,Google Ads,15-02-2024,43601,2481,272.93,26.0,3111.85,5.69,0.11,1.05,11.4,Video Ad,unkown_segment,Desktop,India,44.0,N/A,50.0,Bottom
1331,,google_ads,,19484,4711,312.65,236.0,4335.1,24.18,0.07,5.01,13.87,Video Ad,unkown_segment,Desktop,USA,46.0,,54.0,NA
1332,Unknown_campaign,Facebook Ads,15-02-2024,25442,3402,236.05,411.0,1071.62,13.37,0.07,12.08,4.54,search_add,Returning Customers,Mobl,Europe,47.0,3m 40s,59.0,NA
1333,Unknown_campaign,google_ads,15-02-2024,37119,1055,121.55,139.0,1018.0,2.84,0.12,13.18,8.38,Search Ad,,,USA,29.0,N/A,50.0,Bottom
1334,Black Friday Deal,Facebook Ads,,37648,1385,299.39,99.0,1158.54,3.68,0.22,7.15,3.87,AdX,Returning Customers,Desktop,India,24.0,3m 40s,51.0,Side
1335,Holiday Offer,Google Ads,"March 10, 2024",21748,4075,112.04,386.0,3560.48,18.74,0.03,9.47,31.78,Display Ad,unkown_segment,Deskotp,India,24.0,N/A,41.0,Side
1336,,Unknown,,39694,3901,485.77,138.0,4535.83,9.83,0.12,3.54,9.34,Search Ad,New Users,Unknown,,32.0,3m 40s,37.0,NA
1337,Holiday Offer,Facebook Ads,"March 10, 2024",30775,4096,93.11,405.0,3793.07,13.31,0.02,9.89,40.74,Display Ad,,Unknown,,43.0,3m 40s,37.0,Side
1338,!!!,Gogle Adz,,26777,2181,88.8,117.0,4754.69,8.15,0.04,5.36,53.54,search_add,unkown_segment,Unknown,USA,27.0,2m 15s,34.0,
1339,Holiday Offer,FB ads,,41032,526,490.7,193.0,2999.91,1.28,0.93,36.69,6.11,Video Ad,,Deskotp,India,33.0,,37.0,
1340,Summer Sale,Unknown,15-02-2024,16710,1179,141.33,140.0,3954.54,7.06,0.12,11.87,27.98,Search Ad,New Users,,India,29.0,N/A,53.0,NA
1341,Black Friday Deal,Unknown,,37612,3286,376.41,450.0,873.0,8.74,0.11,13.69,2.32,AdX,New Users,Mobile,Europe,41.0,2m 15s,45.0,
1342,Summer Sale,Google Ads,,35865,2813,219.95,179.0,2598.48,7.84,0.08,6.36,11.81,,Returning Customers,Mobl,USA,25.0,2m 15s,31.0,Side
1343,Holiday Offer,Google Ads,"March 10, 2024",40704,451,133.42,458.0,2395.92,1.11,0.3,101.55,17.96,,unkown_segment,Mobl,India,29.0,,36.0,Bottom
1344,!!!,google_ads,,42092,2575,237.55,275.0,1024.86,6.12,0.09,10.68,4.31,Display Ad,,Unknown,India,45.0,2m 15s,47.0,
1345,Black Friday Deal,,2024-01-01,38408,4373,342.58,162.0,2550.98,11.39,0.08,3.7,7.45,,New Users,,USA,44.0,,38.0,Bottom
1346,!!!,,"March 10, 2024",36914,4816,196.46,226.0,4716.19,13.05,0.04,4.69,24.01,Video Ad,unkown_segment,Mobl,Europe,34.0,N/A,41.0,Side
1347,Unknown_campaign,,15-02-2024,32907,119,477.67,131.0,3399.25,0.36,4.01,110.08,7.12,,unkown_segment,Mobl,India,20.0,N/A,31.0,Top
1348,Black Friday Deal,Google Ads,"March 10, 2024",39927,2846,147.43,409.0,3110.39,7.13,0.05,14.37,21.1,AdX,,Desktop,USA,22.0,2m 15s,33.0,Side
1349,Holiday Offer,google_ads,2024/04/05,32982,3688,216.75,81.0,4218.17,11.18,0.06,2.2,19.46,search_add,unkown_segment,Unknown,,23.0,,55.0,Bottom
1350,!!!,Google Ads,,26269,2303,336.32,410.0,3018.44,8.77,0.15,17.8,8.97,Search Ad,,Mobile,,37.0,N/A,40.0,Top
1351,Summer Sale,Google Ads,"March 10, 2024",27803,3123,102.98,76.0,3403.52,11.23,0.03,2.43,33.05,AdX,unkown_segment,Mobile,,47.0,,39.0,NA
1352,Summer Sale,FB ads,"March 10, 2024",22642,4915,52.41,68.0,3043.05,21.71,0.01,1.38,58.06,search_add,unkown_segment,Desktop,,34.0,2m 15s,54.0,Top
1353,Holiday Offer,Unknown,,9928,1373,292.77,324.0,4300.43,13.83,0.21,23.6,14.69,Display Ad,unkown_segment,Deskotp,,34.0,N/A,53.0,NA
1354,Unknown_campaign,Gogle Adz,,6452,3563,278.56,271.0,4997.34,55.22,0.08,7.61,17.94,Video Ad,unkown_segment,Desktop,Europe,28.0,3m 40s,39.0,NA
1355,!!!,,"March 10, 2024",9579,4757,69.25,400.0,2558.08,49.66,0.01,8.41,36.94,AdX,Returning Customers,,India,44.0,,46.0,Bottom
1356,!!!,google_ads,15-02-2024,17772,3036,333.62,100.0,2937.8,17.08,0.11,3.29,8.81,Display Ad,unkown_segment,,USA,32.0,3m 40s,45.0,Top
1357,,Facebook Ads,2024-01-01,41911,1680,171.68,10.0,4906.9,4.01,0.1,0.6,28.58,Video Ad,unkown_segment,Deskotp,USA,42.0,N/A,50.0,Side
1358,Summer Sale,,2024/04/05,45865,2278,52.83,470.0,3881.09,4.97,0.02,20.63,73.46,Search Ad,Returning Customers,Desktop,USA,32.0,N/A,57.0,
1359,Summer Sale,Gogle Adz,2024/04/05,27387,3493,306.47,343.0,1294.36,12.75,0.09,9.82,4.22,Display Ad,unkown_segment,Mobl,,35.0,,36.0,
1360,Summer Sale,google_ads,2024-01-01,41422,433,164.98,72.0,1759.78,1.05,0.38,16.63,10.67,AdX,Returning Customers,Unknown,,46.0,,48.0,Top
1361,!!!,google_ads,,45381,4301,125.42,266.0,3292.12,9.48,0.03,6.18,26.25,,,Mobl,,48.0,N/A,44.0,Side
1362,Black Friday Deal,Google Ads,,11084,4424,105.71,324.0,3702.47,39.91,0.02,7.32,35.02,search_add,New Users,Deskotp,,30.0,3m 40s,47.0,Bottom
1363,Summer Sale,Unknown,"March 10, 2024",35618,737,146.77,98.0,1652.3,2.07,0.2,13.3,11.26,Video Ad,,Desktop,USA,33.0,N/A,39.0,Bottom
1364,Summer Sale,Facebook Ads,2024/04/05,48066,4179,386.56,375.0,1018.91,8.69,0.09,8.97,2.64,search_add,New Users,Deskotp,India,45.0,2m 15s,59.0,
1365,,Facebook Ads,15-02-2024,11584,1805,386.78,328.0,3781.9,15.58,0.21,18.17,9.78,Display Ad,,Mobl,India,39.0,3m 40s,45.0,Bottom
1366,,,2024/04/05,41777,1367,453.78,276.0,4272.85,3.27,0.33,20.19,9.42,AdX,New Users,Mobl,USA,27.0,2m 15s,35.0,Side
1367,Unknown_campaign,Google Ads,15-02-2024,44357,4292,412.26,165.0,1571.27,9.68,0.1,3.84,3.81,Display Ad,,Unknown,,22.0,N/A,38.0,Bottom
1368,Black Friday Deal,Gogle Adz,,8558,3236,284.79,401.0,4617.62,37.81,0.09,12.39,16.21,,unkown_segment,Desktop,Europe,28.0,N/A,37.0,Top
1369,!!!,Facebook Ads,"March 10, 2024",20110,4320,229.79,401.0,3364.76,21.48,0.05,9.28,14.64,search_add,Returning Customers,Mobile,USA,23.0,,50.0,Top
1370,Unknown_campaign,Google Ads,"March 10, 2024",10120,2764,250.77,205.0,4664.81,27.31,0.09,7.42,18.6,AdX,unkown_segment,Unknown,Europe,28.0,2m 15s,58.0,
1371,Summer Sale,Unknown,2024-01-01,49279,1212,494.98,82.0,4395.29,2.46,0.41,6.77,8.88,search_add,New Users,Mobile,,46.0,N/A,46.0,Top
1372,Holiday Offer,,2024/04/05,27296,1218,409.47,361.0,4252.1,4.46,0.34,29.64,10.38,Display Ad,,,India,41.0,N/A,32.0,
1373,Holiday Offer,,15-02-2024,6827,744,341.54,145.0,2883.67,10.9,0.46,19.49,8.44,AdX,New Users,Mobile,Europe,20.0,N/A,54.0,Bottom
1374,Summer Sale,Google Ads,,33639,643,408.88,238.0,2174.11,1.91,0.64,37.01,5.32,AdX,New Users,Desktop,Europe,26.0,N/A,33.0,Side
1375,Unknown_campaign,,,33196,1947,56.24,25.0,1198.09,5.87,0.03,1.28,21.3,search_add,Returning Customers,Mobile,USA,23.0,2m 15s,37.0,Side
1376,,Unknown,,27274,4237,111.86,166.0,4362.33,15.53,0.03,3.92,39.0,AdX,,Mobile,USA,25.0,3m 40s,33.0,Top
1377,Holiday Offer,Unknown,"March 10, 2024",44752,1168,183.11,36.0,3486.52,2.61,0.16,3.08,19.04,search_add,unkown_segment,Unknown,Europe,42.0,N/A,30.0,Top
1378,Black Friday Deal,google_ads,,38600,761,342.29,172.0,4554.09,1.97,0.45,22.6,13.3,search_add,unkown_segment,,,27.0,,31.0,
1379,Unknown_campaign,Unknown,2024/04/05,16535,3721,255.06,76.0,827.73,22.5,0.07,2.04,3.25,,,Unknown,Unknown,30.0,,49.0,NA
1380,Unknown_campaign,Unknown,2024/04/05,49835,2386,231.1,447.0,4028.12,4.79,0.1,18.73,17.43,Display Ad,New Users,Unknown,,30.0,,59.0,
1381,!!!,Google Ads,2024/04/05,14437,4054,446.94,137.0,784.27,28.08,0.11,3.38,1.75,Video Ad,,Desktop,,27.0,N/A,39.0,NA
1382,!!!,,"March 10, 2024",39500,332,247.35,350.0,2263.74,0.84,0.75,105.42,9.15,Video Ad,Returning Customers,,Unknown,38.0,,33.0,Top
1383,Holiday Offer,Unknown,,34492,3915,279.35,14.0,4410.7,11.35,0.07,0.36,15.79,Search Ad,,Desktop,USA,22.0,3m 40s,57.0,Top
1384,Black Friday Deal,Google Ads,"March 10, 2024",32307,4927,242.73,341.0,1072.21,15.25,0.05,6.92,4.42,Search Ad,unkown_segment,Mobl,India,21.0,,53.0,Side
1385,!!!,,,22966,2323,54.4,307.0,4573.28,10.11,0.02,13.22,84.07,,,Unknown,India,29.0,2m 15s,34.0,
1386,!!!,Unknown,15-02-2024,14470,3390,110.3,276.0,1053.96,23.43,0.03,8.14,9.56,Search Ad,unkown_segment,Mobile,,20.0,N/A,58.0,Side
1387,Black Friday Deal,FB ads,2024-01-01,16419,1814,83.29,314.0,4843.28,11.05,0.05,17.31,58.15,search_add,Returning Customers,Deskotp,USA,46.0,2m 15s,51.0,NA
1388,Summer Sale,Gogle Adz,2024-01-01,38331,3429,222.92,345.0,4124.98,8.95,0.07,10.06,18.5,AdX,Returning Customers,Mobl,,37.0,,37.0,Side
1389,Holiday Offer,Facebook Ads,2024-01-01,28217,510,253.58,13.0,1961.3,1.81,0.5,2.55,7.73,Search Ad,Returning Customers,Unknown,USA,49.0,2m 15s,51.0,Top
1390,Black Friday Deal,Google Ads,2024-01-01,40855,4149,418.44,69.0,2658.72,10.16,0.1,1.66,6.35,Search Ad,New Users,Deskotp,Unknown,36.0,3m 40s,55.0,NA
1391,Summer Sale,Facebook Ads,15-02-2024,13685,2229,125.5,376.0,2057.59,16.29,0.06,16.87,16.4,Display Ad,Returning Customers,Mobile,Unknown,46.0,,31.0,
1392,Unknown_campaign,Unknown,"March 10, 2024",31898,2724,424.57,67.0,1397.95,8.54,0.16,2.46,3.29,AdX,unkown_segment,Unknown,USA,38.0,3m 40s,47.0,NA
1393,Unknown_campaign,Google Ads,2024-01-01,31405,3054,390.51,227.0,3945.01,9.72,0.13,7.43,10.1,,New Users,Mobl,Europe,30.0,,53.0,Side
1394,Unknown_campaign,Gogle Adz,2024/04/05,8864,3027,484.28,33.0,2880.43,34.15,0.16,1.09,5.95,,Returning Customers,Desktop,Unknown,34.0,N/A,44.0,NA
1395,Black Friday Deal,Facebook Ads,,37937,330,325.99,142.0,4017.59,0.87,0.99,43.03,12.32,Display Ad,Returning Customers,Mobile,India,25.0,3m 40s,44.0,
1396,Unknown_campaign,Unknown,"March 10, 2024",5474,1964,247.15,231.0,1483.73,35.88,0.13,11.76,6.0,AdX,Returning Customers,Mobl,,29.0,2m 15s,46.0,Bottom
1397,,,"March 10, 2024",20596,4411,350.6,329.0,3627.23,21.42,0.08,7.46,10.35,Video Ad,Returning Customers,Mobl,India,30.0,2m 15s,56.0,Side
1398,Unknown_campaign,Gogle Adz,"March 10, 2024",40111,3855,381.09,413.0,680.33,9.61,0.1,10.71,1.79,,Returning Customers,Mobl,India,29.0,2m 15s,47.0,
1399,,Unknown,,33662,4789,91.54,387.0,4838.37,14.23,0.02,8.08,52.86,,,Mobile,Europe,20.0,N/A,46.0,NA
1400,Black Friday Deal,Gogle Adz,"March 10, 2024",33440,4455,408.9,242.0,2977.7,13.32,0.09,5.43,7.28,Video Ad,unkown_segment,Desktop,USA,41.0,,50.0,Top
1401,!!!,FB ads,2024/04/05,20767,3326,128.03,138.0,4986.69,16.02,0.04,4.15,38.95,Search Ad,New Users,,USA,30.0,2m 15s,50.0,Bottom
1402,Holiday Offer,Gogle Adz,2024/04/05,12196,4028,287.66,237.0,4543.02,33.03,0.07,5.88,15.79,search_add,,Mobile,,35.0,2m 15s,58.0,Side
1403,Summer Sale,Gogle Adz,15-02-2024,44882,2845,488.89,379.0,1461.83,6.34,0.17,13.32,2.99,Search Ad,New Users,Unknown,India,27.0,3m 40s,50.0,Bottom
1404,,Unknown,15-02-2024,5645,1885,125.03,394.0,1936.8,33.39,0.07,20.9,15.49,search_add,Returning Customers,Desktop,USA,33.0,N/A,35.0,Bottom
1405,Unknown_campaign,,15-02-2024,27782,205,420.32,423.0,2796.52,0.74,2.05,206.34,6.65,Search Ad,New Users,Desktop,USA,27.0,2m 15s,55.0,NA
1406,Black Friday Deal,FB ads,15-02-2024,27075,2221,242.75,85.0,3139.33,8.2,0.11,3.83,12.93,Display Ad,New Users,,India,38.0,,37.0,Top
1407,Summer Sale,FB ads,"March 10, 2024",44345,4463,213.31,151.0,4439.82,10.06,0.05,3.38,20.81,,unkown_segment,Unknown,,20.0,N/A,39.0,Side
1408,,Unknown,2024/04/05,37840,3389,104.37,367.0,3121.0,8.96,0.03,10.83,29.9,search_add,unkown_segment,Mobile,Unknown,23.0,3m 40s,31.0,NA
1409,Unknown_campaign,Unknown,2024/04/05,43692,2338,283.14,495.0,3606.8,5.35,0.12,21.17,12.74,,,,Europe,40.0,2m 15s,51.0,NA
1410,Holiday Offer,Gogle Adz,"March 10, 2024",41724,3408,131.55,184.0,4131.7,8.17,0.04,5.4,31.41,Display Ad,Returning Customers,Unknown,Unknown,40.0,2m 15s,31.0,Side
1411,!!!,Google Ads,15-02-2024,34218,3523,200.49,134.0,1264.83,10.3,0.06,3.8,6.31,search_add,Returning Customers,Deskotp,Unknown,20.0,N/A,57.0,Bottom
1412,Black Friday Deal,Unknown,2024-01-01,42934,4789,223.16,294.0,4739.78,11.15,0.05,6.14,21.24,search_add,New Users,,India,34.0,2m 15s,47.0,NA
1413,,,,15758,524,92.58,368.0,4521.51,3.33,0.18,70.23,48.84,Video Ad,New Users,Deskotp,Unknown,23.0,N/A,56.0,Top
1414,,Facebook Ads,15-02-2024,15620,4348,123.49,40.0,1105.7,27.84,0.03,0.92,8.95,Search Ad,New Users,Unknown,,49.0,3m 40s,44.0,
1415,Black Friday Deal,FB ads,2024/04/05,13463,2168,402.64,216.0,3625.08,16.1,0.19,9.96,9.0,Display Ad,Returning Customers,,,35.0,2m 15s,54.0,Side
1416,,google_ads,2024/04/05,6266,1417,337.82,138.0,2403.49,22.61,0.24,9.74,7.11,Video Ad,New Users,Mobile,Europe,25.0,2m 15s,41.0,
1417,,,2024/04/05,38771,2922,417.86,446.0,4406.69,7.54,0.14,15.26,10.55,Video Ad,,Unknown,India,22.0,3m 40s,51.0,
1418,Holiday Offer,Facebook Ads,"March 10, 2024",9605,2222,381.23,230.0,1121.33,23.13,0.17,10.35,2.94,Video Ad,,Unknown,USA,41.0,3m 40s,46.0,NA
1419,Black Friday Deal,FB ads,2024-01-01,9474,3592,223.4,215.0,4845.02,37.91,0.06,5.99,21.69,,unkown_segment,Mobl,,43.0,2m 15s,35.0,Side
1420,,,2024-01-01,22444,1182,106.1,175.0,4203.05,5.27,0.09,14.81,39.61,search_add,New Users,,Europe,25.0,N/A,32.0,Side
1421,,Facebook Ads,2024-01-01,5698,4710,407.04,325.0,1757.38,82.66,0.09,6.9,4.32,Video Ad,unkown_segment,,Unknown,40.0,3m 40s,55.0,
1422,Summer Sale,Facebook Ads,2024-01-01,21965,320,303.46,213.0,3210.18,1.46,0.95,66.56,10.58,,,Mobile,Unknown,40.0,3m 40s,34.0,Side
1423,Black Friday Deal,Google Ads,2024-01-01,28150,1604,66.41,437.0,2871.32,5.7,0.04,27.24,43.24,Search Ad,New Users,,India,41.0,,35.0,Side
1424,Summer Sale,google_ads,2024-01-01,7718,764,154.29,47.0,4936.56,9.9,0.2,6.15,32.0,Video Ad,unkown_segment,Deskotp,,35.0,3m 40s,34.0,Top
1425,Black Friday Deal,Unknown,15-02-2024,20818,100,67.97,333.0,4880.69,0.48,0.68,333.0,71.81,search_add,New Users,Mobile,,38.0,,53.0,
1426,Unknown_campaign,FB ads,2024/04/05,34344,784,338.68,444.0,3037.67,2.28,0.43,56.63,8.97,Display Ad,Returning Customers,Deskotp,,29.0,,40.0,Bottom
1427,,FB ads,2024-01-01,22085,925,304.56,217.0,2153.42,4.19,0.33,23.46,7.07,,unkown_segment,Unknown,Unknown,47.0,N/A,49.0,
1428,,Facebook Ads,2024-01-01,15952,1044,217.45,23.0,2459.32,6.54,0.21,2.2,11.31,search_add,New Users,Desktop,India,39.0,N/A,34.0,
1429,,Gogle Adz,2024/04/05,34938,1880,414.91,323.0,3852.76,5.38,0.22,17.18,9.29,Search Ad,Returning Customers,Desktop,India,48.0,,53.0,Side
1430,Black Friday Deal,Facebook Ads,2024-01-01,47864,3980,230.21,205.0,3176.86,8.32,0.06,5.15,13.8,Video Ad,unkown_segment,Unknown,Europe,40.0,N/A,50.0,Top
1431,Unknown_campaign,,2024/04/05,37364,2792,348.71,279.0,1985.33,7.47,0.12,9.99,5.69,Display Ad,unkown_segment,Mobl,India,47.0,2m 15s,58.0,NA
1432,Summer Sale,google_ads,15-02-2024,24956,594,321.04,63.0,2514.18,2.38,0.54,10.61,7.83,,,Mobl,USA,26.0,3m 40s,59.0,
1433,,Unknown,"March 10, 2024",6358,176,101.52,203.0,1922.35,2.77,0.58,115.34,18.94,Display Ad,Returning Customers,Mobl,,40.0,2m 15s,57.0,Side
1434,Summer Sale,Gogle Adz,,14174,280,493.64,215.0,4146.33,1.98,1.76,76.79,8.4,Search Ad,New Users,Unknown,India,45.0,2m 15s,59.0,Top
1435,Holiday Offer,Google Ads,2024-01-01,28436,1949,104.73,58.0,4210.45,6.85,0.05,2.98,40.2,,,Deskotp,,38.0,3m 40s,46.0,
1436,!!!,Google Ads,"March 10, 2024",13015,134,60.47,142.0,998.17,1.03,0.45,105.97,16.51,search_add,Returning Customers,Desktop,India,32.0,,38.0,Top
1437,Unknown_campaign,FB ads,,14776,3693,234.68,385.0,2682.65,24.99,0.06,10.43,11.43,AdX,unkown_segment,,Europe,41.0,,57.0,Side
1438,!!!,Gogle Adz,15-02-2024,40478,4112,267.03,389.0,4353.11,10.16,0.06,9.46,16.3,Video Ad,Returning Customers,Desktop,,21.0,2m 15s,52.0,
1439,Black Friday Deal,Gogle Adz,,20796,220,263.34,491.0,4723.14,1.06,1.2,223.18,17.94,AdX,,,Europe,22.0,N/A,59.0,Bottom
1440,Black Friday Deal,,"March 10, 2024",20642,2612,246.77,212.0,780.05,12.65,0.09,8.12,3.16,Video Ad,New Users,Mobl,,35.0,N/A,31.0,
1441,,Facebook Ads,"March 10, 2024",10379,339,355.34,167.0,808.66,3.27,1.05,49.26,2.28,search_add,unkown_segment,Unknown,Unknown,23.0,N/A,40.0,Side
1442,!!!,,2024/04/05,48289,1609,345.0,373.0,1002.27,3.33,0.21,23.18,2.91,Video Ad,Returning Customers,Mobile,India,43.0,N/A,48.0,NA
1443,Summer Sale,FB ads,2024-01-01,16699,1341,235.52,112.0,4928.43,8.03,0.18,8.35,20.93,Search Ad,unkown_segment,Unknown,USA,38.0,N/A,52.0,NA
1444,Black Friday Deal,FB ads,2024/04/05,31271,3158,399.46,437.0,2787.82,10.1,0.13,13.84,6.98,AdX,New Users,Deskotp,USA,29.0,3m 40s,54.0,
1445,!!!,Gogle Adz,2024/04/05,37562,375,331.53,135.0,4651.82,1.0,0.88,36.0,14.03,AdX,,Mobl,Unknown,29.0,N/A,38.0,Bottom
1446,!!!,FB ads,15-02-2024,14730,136,486.65,230.0,508.07,0.92,3.58,169.12,1.04,AdX,,Mobile,USA,27.0,,39.0,Bottom
1447,Unknown_campaign,Unknown,2024/04/05,8628,1160,218.97,162.0,1232.01,13.44,0.19,13.97,5.63,AdX,unkown_segment,Unknown,USA,25.0,N/A,41.0,Bottom
1448,Summer Sale,Google Ads,2024-01-01,9577,389,220.36,197.0,1187.29,4.06,0.57,50.64,5.39,,unkown_segment,Unknown,,30.0,N/A,53.0,Bottom
1449,Summer Sale,Facebook Ads,2024-01-01,43819,2262,100.62,451.0,2440.4,5.16,0.04,19.94,24.25,Display Ad,,Mobl,USA,43.0,2m 15s,57.0,NA
1450,,FB ads,15-02-2024,35139,4891,390.77,467.0,4612.93,13.92,0.08,9.55,11.8,Video Ad,Returning Customers,Mobile,India,27.0,N/A,59.0,
1451,Summer Sale,google_ads,,45303,579,177.09,85.0,1584.87,1.28,0.31,14.68,8.95,search_add,,,India,23.0,2m 15s,56.0,Side
1452,Holiday Offer,,15-02-2024,46160,4477,130.78,139.0,2688.47,9.7,0.03,3.1,20.56,AdX,New Users,Desktop,,42.0,2m 15s,47.0,
1453,Unknown_campaign,google_ads,2024-01-01,6020,4326,329.42,16.0,1255.3,71.86,0.08,0.37,3.81,AdX,Returning Customers,Unknown,,33.0,3m 40s,49.0,NA
1454,,,15-02-2024,23924,4675,327.42,229.0,1064.08,19.54,0.07,4.9,3.25,AdX,New Users,Mobile,USA,48.0,N/A,43.0,Side
1455,Summer Sale,Unknown,"March 10, 2024",16609,2890,145.24,123.0,3936.74,17.4,0.05,4.26,27.11,Display Ad,unkown_segment,Deskotp,Unknown,23.0,N/A,50.0,NA
1456,Unknown_campaign,google_ads,"March 10, 2024",6854,2470,219.59,484.0,2332.38,36.04,0.09,19.6,10.62,Search Ad,New Users,Desktop,India,37.0,N/A,47.0,Top
1457,Unknown_campaign,Unknown,,20138,3055,431.11,322.0,1900.42,15.17,0.14,10.54,4.41,Search Ad,unkown_segment,Mobile,Europe,21.0,N/A,55.0,NA
1458,Unknown_campaign,Google Ads,15-02-2024,7480,2056,414.56,313.0,4699.25,27.49,0.2,15.22,11.34,AdX,unkown_segment,Mobile,India,34.0,2m 15s,49.0,Top
1459,,,,11261,3768,118.47,37.0,1260.74,33.46,0.03,0.98,10.64,Display Ad,unkown_segment,Mobile,India,22.0,2m 15s,50.0,NA
1460,Black Friday Deal,Google Ads,"March 10, 2024",8976,890,429.24,368.0,4104.86,9.92,0.48,41.35,9.56,search_add,Returning Customers,Deskotp,India,47.0,N/A,48.0,Top
1461,Holiday Offer,Facebook Ads,,31059,4088,240.07,92.0,1795.48,13.16,0.06,2.25,7.48,Video Ad,unkown_segment,Deskotp,Europe,43.0,3m 40s,53.0,Side
1462,Black Friday Deal,Facebook Ads,2024-01-01,47015,1575,309.4,485.0,3818.09,3.35,0.2,30.79,12.34,,unkown_segment,,,28.0,,51.0,Side
1463,,FB ads,"March 10, 2024",14168,743,152.09,377.0,2330.39,5.24,0.2,50.74,15.32,search_add,unkown_segment,Desktop,Unknown,29.0,3m 40s,47.0,NA
1464,Summer Sale,Gogle Adz,2024/04/05,44977,852,227.16,122.0,4419.03,1.89,0.27,14.32,19.45,AdX,,Deskotp,Europe,27.0,N/A,54.0,Top
1465,,Facebook Ads,"March 10, 2024",14072,4283,381.42,379.0,1108.14,30.44,0.09,8.85,2.91,AdX,New Users,Desktop,India,23.0,3m 40s,42.0,NA
1466,Holiday Offer,Unknown,,22475,1445,101.03,444.0,4295.49,6.43,0.07,30.73,42.52,AdX,unkown_segment,Desktop,USA,49.0,N/A,31.0,
1467,Black Friday Deal,Unknown,"March 10, 2024",16317,4733,262.45,476.0,2962.72,29.01,0.06,10.06,11.29,search_add,Returning Customers,Mobile,Europe,29.0,2m 15s,51.0,
1468,,Unknown,,48364,4580,375.68,282.0,1302.19,9.47,0.08,6.16,3.47,Video Ad,New Users,Deskotp,,41.0,N/A,36.0,NA
1469,Unknown_campaign,google_ads,2024-01-01,13453,3603,178.89,268.0,3359.95,26.78,0.05,7.44,18.78,AdX,,,,39.0,2m 15s,45.0,Bottom
1470,Summer Sale,google_ads,"March 10, 2024",19026,1046,164.15,431.0,1283.95,5.5,0.16,41.2,7.82,search_add,Returning Customers,Mobl,USA,31.0,2m 15s,52.0,Bottom
1471,!!!,Unknown,2024-01-01,15559,2468,253.65,134.0,584.51,15.86,0.1,5.43,2.3,search_add,unkown_segment,,Unknown,32.0,,42.0,Bottom
1472,,Google Ads,2024-01-01,18736,3390,177.44,417.0,3476.53,18.09,0.05,12.3,19.59,Video Ad,Returning Customers,Mobl,Europe,36.0,N/A,55.0,
1473,Summer Sale,Facebook Ads,2024-01-01,42885,1602,433.63,214.0,800.53,3.74,0.27,13.36,1.85,,Returning Customers,Mobile,Unknown,32.0,,31.0,Bottom
1474,Holiday Offer,google_ads,15-02-2024,41550,3598,261.0,373.0,840.74,8.66,0.07,10.37,3.22,Video Ad,unkown_segment,Desktop,USA,39.0,2m 15s,35.0,Top
